drug_key,condition_key,drug_label,condition_label,n_trials,phase_breakdown,sponsors,tickers,all_n_trials,all_n_scored,all_weighted_score,all_mean_score,all_pooled_drug_rate,all_drug_at_risk_total,all_drug_affected_total,pivotal_n_trials,pivotal_n_scored,pivotal_weighted_score,pivotal_mean_score,pivotal_pooled_drug_rate,pivotal_drug_at_risk_total,pivotal_drug_affected_total
mesh:C000729679,mesh:D051437,retatrutide,Renal Insufficiency,1,1 P1,Eli Lilly and Company,LLY,1,0,,,,0,0,0,0,,,,0,0
mesh:C000729679,raw:healthy,retatrutide,Healthy,4,4 P1,Eli Lilly and Company,LLY,4,0,,,,0,0,0,0,,,,0,0
mesh:C000729680,mesh:D001836,orforglipron,Body Weight Changes,1,1 P3,Eli Lilly and Company,LLY,1,0,,,,0,0,1,0,,,,0,0
mesh:C000729680,mesh:D002318,orforglipron,Cardiovascular Diseases,1,1 P3,Eli Lilly and Company,LLY,1,0,,,,0,0,1,0,,,,0,0
mesh:C000729680,mesh:D003924,orforglipron,"Diabetes Mellitus, Type 2",10,"7 P3, 1 P2, 2 P1",Eli Lilly and Company,LLY,10,2,-0.0007819806018805459,-0.0030062754658979497,0.042723631508678236,749,32,7,1,0.0088987572721952,0.0088987572721952,0.04513064133016627,421,19
mesh:C000729680,mesh:D009748,orforglipron,Nutrition Disorders,1,1 P3,Eli Lilly and Company,LLY,1,0,,,,0,0,1,0,,,,0,0
mesh:C000729680,mesh:D009765,orforglipron,Obesity,11,"4 P3, 1 P2, 6 P1",Eli Lilly and Company,LLY,11,1,0.0315315315315315,0.0315315315315315,0.03153153153153153,222,7,4,0,,,,0,0
mesh:C000729680,mesh:D015431,orforglipron,Weight Loss,1,1 P3,Eli Lilly and Company,LLY,1,0,,,,0,0,1,0,,,,0,0
mesh:C000729680,mesh:D048550,orforglipron,Hepatic Insufficiency,1,1 P1,Eli Lilly and Company,LLY,1,0,,,,0,0,0,0,,,,0,0
mesh:C000729680,mesh:D050177,orforglipron,Overweight,9,"4 P3, 1 P2, 4 P1",Eli Lilly and Company,LLY,9,1,0.0315315315315315,0.0315315315315315,0.03153153153153153,222,7,4,0,,,,0,0
mesh:C000729680,mesh:D051436,orforglipron,"Renal Insufficiency, Chronic",1,1 P3,Eli Lilly and Company,LLY,1,0,,,,0,0,1,0,,,,0,0
mesh:C000729680,mesh:D051437,orforglipron,Renal Insufficiency,1,1 P1,Eli Lilly and Company,LLY,1,0,,,,0,0,0,0,,,,0,0
mesh:C000729680,raw:healthy,orforglipron,Healthy,11,11 P1,Eli Lilly and Company,LLY,11,0,,,,0,0,0,0,,,,0,0
mesh:C000729870,mesh:D000081208,MenB-FHbp vaccine,Hereditary Complement Deficiency Diseases,1,1 P4,Pfizer,PFE,1,0,,,0.10576923076923077,104,11,1,0,,,0.10576923076923077,104,11
mesh:C000729870,mesh:D000755,MenB-FHbp vaccine,"Anemia, Sickle Cell",1,1 P4,Pfizer,PFE,1,0,,,0.10576923076923077,104,11,1,0,,,0.10576923076923077,104,11
mesh:C000729870,mesh:D002690,MenB-FHbp vaccine,Chlamydia Infections,1,1 ?,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000729870,mesh:D006069,MenB-FHbp vaccine,Gonorrhea,1,1 ?,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000729870,raw:meningococcal vaccine,MenB-FHbp vaccine,Meningococcal Vaccine,1,1 P3,Pfizer,PFE,1,0,,,0.006218905472636816,2412,15,1,0,,,0.006218905472636816,2412,15
mesh:C000729927,mesh:D000755,exagamglogene autotemcel,"Anemia, Sickle Cell",1,1 P3,Vertex Pharmaceuticals Incorporated,VRTX,1,0,,,,0,0,1,0,,,,0,0
mesh:C000729927,mesh:D006402,exagamglogene autotemcel,Hematologic Diseases,2,2 P3,Vertex Pharmaceuticals Incorporated,VRTX,2,0,,,,0,0,2,0,,,,0,0
mesh:C000729927,mesh:D006453,exagamglogene autotemcel,Hemoglobinopathies,2,2 P3,Vertex Pharmaceuticals Incorporated,VRTX,2,0,,,,0,0,2,0,,,,0,0
mesh:C000729927,mesh:D013789,exagamglogene autotemcel,Thalassemia,1,1 P3,Vertex Pharmaceuticals Incorporated,VRTX,1,0,,,,0,0,1,0,,,,0,0
mesh:C000729927,mesh:D017086,exagamglogene autotemcel,beta-Thalassemia,1,1 P3,Vertex Pharmaceuticals Incorporated,VRTX,1,0,,,,0,0,1,0,,,,0,0
mesh:C000729927,mesh:D030342,exagamglogene autotemcel,"Genetic Diseases, Inborn",1,1 P3,Vertex Pharmaceuticals Incorporated,VRTX,1,0,,,,0,0,1,0,,,,0,0
mesh:C000730020,mesh:D003924,PF-06835919,"Diabetes Mellitus, Type 2",1,1 P2,Pfizer,PFE,1,1,0.009090909090909,0.009090909090909,0.00909090909090909,110,1,0,0,,,,0,0
mesh:C000730020,mesh:D065626,PF-06835919,Non-alcoholic Fatty Liver Disease,6,"2 P2, 4 P1",Pfizer,PFE,6,3,0.00662626262626256,0.003030303030303,0.005780346820809248,173,1,0,0,,,,0,0
mesh:C000730043,mesh:C564438,Cotoretigene Toliparvovec,"Cone-Rod Dystrophy, X-Linked, Type 1",1,1 P2,Biogen,BIIB,1,0,,,0.28,50,14,0,0,,,,0,0
mesh:C000730043,mesh:D035583,Cotoretigene Toliparvovec,Rare Diseases,1,1 ?,"NightstaRx Ltd, a Biogen Company",BIIB,1,0,,,,0,0,0,0,,,,0,0
mesh:C000730635,raw:healthy participants,STX-478,Healthy Participants,1,1 P1,Eli Lilly and Company,LLY,1,0,,,,0,0,0,0,,,,0,0
mesh:C000730636,mesh:D009069,DNL151,Movement Disorders,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
mesh:C000730636,mesh:D010300,DNL151,Parkinson Disease,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
mesh:C000730636,raw:healthy volunteer,DNL151,Healthy Volunteer,2,2 P1,Biogen,BIIB,2,0,,,,0,0,0,0,,,,0,0
mesh:C000730636,raw:healthy volunteers,DNL151,Healthy Volunteers,2,2 P1,Biogen,BIIB,2,0,,,,0,0,0,0,,,,0,0
mesh:C000730985,mesh:D009101,talquetamab,Multiple Myeloma,2,"1 P2, 1 P1","Celgene, Janssen Pharmaceutical K.K.","BMY, JNJ",2,0,,,,0,0,0,0,,,,0,0
mesh:C000730985,mesh:D012008,talquetamab,Recurrence,1,1 P2,Celgene,BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:C000730993,raw:hiv-1 infection,lenacapavir,HIV-1 Infection,2,2 P1,Gilead Sciences,GILD,2,1,-0.0756097560975609,-0.0756097560975609,0.0547945205479452,73,4,0,0,,,,0,0
mesh:C000730993,raw:hiv-1-infection,lenacapavir,HIV-1-infection,1,1 P2,Gilead Sciences,GILD,1,0,,,0.08241758241758242,182,15,0,0,,,,0,0
mesh:C000731016,mesh:D003920,danuglipron,Diabetes Mellitus,1,1 P2,Pfizer,PFE,1,1,0.0,0.0,0.0,129,0,0,0,,,,0,0
mesh:C000731016,mesh:D003924,danuglipron,"Diabetes Mellitus, Type 2",5,"1 P2, 4 P1",Pfizer,PFE,5,4,0.01663223332206191,0.008332430920280826,0.02411873840445269,539,13,0,0,,,,0,0
mesh:C000731016,mesh:D009765,danuglipron,Obesity,5,"2 P2, 3 P1",Pfizer,PFE,5,2,0.018115243210562428,0.0112354892205638,0.024265644955300127,783,19,0,0,,,,0,0
mesh:C000731016,mesh:D015431,danuglipron,Weight Loss,1,1 P2,Pfizer,PFE,1,1,0.0224709784411276,0.0224709784411276,0.033582089552238806,536,18,0,0,,,,0,0
mesh:C000731016,mesh:D050177,danuglipron,Overweight,2,2 P1,Pfizer,PFE,2,0,,,,0,0,0,0,,,,0,0
mesh:C000731016,mesh:D051437,danuglipron,Renal Insufficiency,1,1 P1,Pfizer,PFE,1,0,,,0.0,78,0,0,0,,,,0,0
mesh:C000731016,raw:healthy,danuglipron,Healthy,1,1 P1,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000731016,raw:healthy adults,danuglipron,Healthy Adults,1,1 P1,Pfizer,PFE,1,0,,,0.0,171,0,0,0,,,,0,0
mesh:C000731016,raw:healthy participants,danuglipron,Healthy Participants,1,1 P1,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000731016,raw:healthy subjects,danuglipron,Healthy Subjects,3,3 P1,Pfizer,PFE,3,0,,,,0,0,0,0,,,,0,0
mesh:C000731016,raw:healthy volunteer,danuglipron,Healthy Volunteer,2,2 P1,Pfizer,PFE,2,0,,,0.0,86,0,0,0,,,,0,0
mesh:C000731016,raw:healthy volunteers,danuglipron,Healthy Volunteers,1,1 P1,Pfizer,PFE,1,0,,,0.0,24,0,0,0,,,,0,0
mesh:C000731016,raw:hepatic impairment,danuglipron,Hepatic Impairment,1,1 P1,Pfizer,PFE,1,0,,,0.0,24,0,0,0,,,,0,0
mesh:C000731016,raw:overweight and/or obesity,danuglipron,Overweight and/or Obesity,1,1 P1,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000731138,mesh:D003550,"deutivacaftor, tezacaftor , vanzacaftor",Cystic Fibrosis,4,4 P1,Vertex Pharmaceuticals Incorporated,VRTX,4,0,,,,0,0,0,0,,,,0,0
mesh:C001205,mesh:D008288,"fanasil, pyrimethamine drug combination",Malaria,1,1 P3,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
mesh:C001205,mesh:D016778,"fanasil, pyrimethamine drug combination","Malaria, Falciparum",1,1 P3,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
mesh:C001816,mesh:D001733,"bacitracin zinc, neomycin sulfate, polymyxin B, drug combination",Bites and Stings,1,1 ?,Johnson & Johnson Consumer and Personal Products Worldwide,JNJ,1,0,,,0.0,60,0,0,0,,,,0,0
mesh:C003330,mesh:D001523,trospium chloride,Mental Disorders,1,1 P1,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:C003330,mesh:D009765,trospium chloride,Obesity,1,1 P4,Allergan,ABBV,1,1,-0.0158730158730158,-0.0158730158730158,0.0,64,0,1,1,-0.0158730158730158,-0.0158730158730158,0.0,64,0
mesh:C003330,mesh:D011618,trospium chloride,Psychotic Disorders,2,2 P3,"Karuna Therapeutics, Inc., a Bristol Myers Squibb company",BMY,2,2,0.003968503937007887,0.00393650793650795,0.01195219123505976,251,3,2,2,0.003968503937007887,0.00393650793650795,0.01195219123505976,251,3
mesh:C003330,mesh:D012559,trospium chloride,Schizophrenia,8,"6 P3, 1 P2, 1 P1","Karuna Therapeutics, Inc., a Bristol Myers Squibb company",BMY,8,4,-0.006231058070429263,-0.007127519172463001,0.04424040066777963,1198,53,6,3,-0.01070851777330649,-0.013248677248677234,0.046889089269612265,1109,52
mesh:C003330,mesh:D053201,trospium chloride,"Urinary Bladder, Overactive",4,4 P4,Allergan,ABBV,4,3,-0.00885818427405246,-0.007504892877607333,0.007874015748031496,254,2,4,3,-0.00885818427405246,-0.007504892877607333,0.007874015748031496,254,2
mesh:C003330,raw:healthy,trospium chloride,Healthy,1,1 P1,Allergan,ABBV,1,0,,,0.0,131,0,0,0,,,,0,0
mesh:C003330,raw:healthy volunteers,trospium chloride,Healthy Volunteers,2,2 P1,"Karuna Therapeutics, Inc., a Bristol Myers Squibb company",BMY,2,0,,,,0,0,0,0,,,,0,0
mesh:C004180,mesh:D009101,dexamethasone 21-phosphate,Multiple Myeloma,1,1 P2,Celgene Corporation,BMY,1,0,,,0.5623529411764706,425,239,0,0,,,,0,0
mesh:C005419,mesh:D001750,oxybutynin,"Urinary Bladder, Neurogenic",2,"1 P4, 1 P3","AbbVie, Pfizer","ABBV, PFE",2,1,0.0869565217391304,0.0869565217391304,0.04987531172069826,401,20,2,1,0.0869565217391304,0.0869565217391304,0.04987531172069826,401,20
mesh:C005419,mesh:D019584,oxybutynin,Hot Flashes,1,1 P2,"Ortho-McNeil Janssen Scientific Affairs, LLC",JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:C005419,mesh:D053201,oxybutynin,"Urinary Bladder, Overactive",1,1 P4,AbbVie,ABBV,1,1,0.0869565217391304,0.0869565217391304,0.08695652173913043,69,6,1,1,0.0869565217391304,0.0869565217391304,0.08695652173913043,69,6
mesh:C005703,mesh:D005902,salicylhydroxamic acid,"Glaucoma, Open-Angle",1,1 P2,Allergan,ABBV,1,1,0.1322463768115942,0.1322463768115942,0.17391304347826086,46,8,0,0,,,,0,0
mesh:C005703,mesh:D008268,salicylhydroxamic acid,Macular Degeneration,3,3 P2,Allergan,ABBV,3,2,-0.039444178201939156,-0.03693306133693315,0.13580246913580246,486,66,0,0,,,,0,0
mesh:C005703,mesh:D008269,salicylhydroxamic acid,Macular Edema,5,5 P3,"Allergan, Pfizer, Regeneron Pharmaceuticals","ABBV, PFE, REGN",5,5,0.0028325988505634885,0.0023238453521781223,0.08310055865921788,1432,119,5,5,0.0028325988505634885,0.0023238453521781223,0.08310055865921788,1432,119
mesh:C005703,mesh:D012164,salicylhydroxamic acid,Retinal Diseases,1,1 P3,Pfizer,PFE,1,1,0.0446103167928231,0.0446103167928231,0.11788617886178862,246,29,1,1,0.0446103167928231,0.0446103167928231,0.11788617886178862,246,29
mesh:C005703,mesh:D012170,salicylhydroxamic acid,Retinal Vein Occlusion,3,3 P3,"Allergan, Regeneron Pharmaceuticals","ABBV, REGN",3,3,-0.0022567439257347405,-0.008452804210604434,0.08420056764427625,1057,89,3,3,-0.0022567439257347405,-0.008452804210604434,0.08420056764427625,1057,89
mesh:C005703,mesh:D012174,salicylhydroxamic acid,Retinitis Pigmentosa,1,1 P2,Allergan,ABBV,1,0,,,0.09523809523809523,21,2,0,0,,,,0,0
mesh:C005703,mesh:D015866,salicylhydroxamic acid,"Uveitis, Posterior",1,1 P3,Allergan,ABBV,1,1,0.02,0.02,0.08666666666666667,150,13,1,1,0.02,0.02,0.08666666666666667,150,13
mesh:C005703,mesh:D015867,salicylhydroxamic acid,"Uveitis, Intermediate",1,1 P3,Allergan,ABBV,1,1,0.02,0.02,0.08666666666666667,150,13,1,1,0.02,0.02,0.08666666666666667,150,13
mesh:C005703,mesh:D020256,salicylhydroxamic acid,Choroidal Neovascularization,1,1 P2,Allergan,ABBV,1,1,-0.0442639025073539,-0.0442639025073539,0.0743801652892562,121,9,0,0,,,,0,0
mesh:C005703,raw:diabetic macular edema,salicylhydroxamic acid,Diabetic Macular Edema,3,"2 P3, 1 P2",Allergan,ABBV,3,3,0.07787594499004179,0.059849250335468396,0.3165644171779141,815,258,2,2,0.10358015840348045,0.1040730881016278,0.34057971014492755,690,235
mesh:C005703,raw:nonproliferative diabetic retinopathy,salicylhydroxamic acid,Nonproliferative Diabetic Retinopathy,1,1 P3,Regeneron Pharmaceuticals,REGN,1,1,0.030270844397238404,0.0302708443972384,0.3159851301115242,538,170,1,1,0.030270844397238404,0.0302708443972384,0.3159851301115242,538,170
mesh:C005703,raw:patients who participated in an intravitreal brimo ps dds® study,salicylhydroxamic acid,Patients Who Participated in an Intravitreal Brimo PS DDS® Study,1,1 P2,Allergan,ABBV,1,1,-0.1003108560497369,-0.1003108560497369,0.21341463414634146,164,35,0,0,,,,0,0
mesh:C005703,raw:rhegmatogenous macula-off retinal detachment,salicylhydroxamic acid,Rhegmatogenous Macula-off Retinal Detachment,1,1 P2,Allergan,ABBV,1,1,-0.0761904761904761,-0.0761904761904761,0.06666666666666667,30,2,0,0,,,,0,0
mesh:C006012,mesh:D003324,fenofibric acid,Coronary Artery Disease,1,1 P3,"AbbVie (prior sponsor, Abbott)",ABBV,1,1,-0.0225834405609096,-0.0225834405609096,0.17210682492581603,337,58,1,1,-0.0225834405609096,-0.0225834405609096,0.17210682492581603,337,58
